Unnamed: 0,영업팀,영업그룹,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,SOP,냉장고,26Y02M,26Y09WA,수량,4Door,7시리즈,벤딩도어,97.0,97.0,184.0,184.0,97.0
,이커머스,SOP,냉장고,26Y02M,26Y09WA,수량,TMF,,,126.0,126.0,222.0,222.0,126.0
,이커머스,SOP,냉장고,26Y02M,26Y09WA,수량,BMF,,,21.0,21.0,52.0,52.0,21.0
,이커머스,SOP,냉장고,26Y02M,26Y09WA,수량,키친핏 1Door,,,61.0,61.0,184.0,184.0,61.0
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,,,,66236574.25299999,66236574.25299999,109057528.80000001,109057528.8,66236574.253000006
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,키친핏 4Door,,,,,264000.0,264000.0,
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,키친핏 4Door,7시리즈,,192776838.44600004,192776838.44600004,351920335.8,351920335.8,192776838.446
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,키친핏 4Door,7시리즈,AI 하이브리드,13475408.645,13475408.645,34977376.5,34977376.5,13475408.645
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,키친핏 SBS,7시리즈,,,,26778411.0,26778411.0,
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,키친핏 SBS,8시리즈,,8781349.062,8781349.062,8654751.6,8654751.6,8781349.062
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,"키친핏 1Door 18""",,,331240.74000000005,331240.74000000005,24303037.0,24303037.0,331240.74000000005
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,4Door,,,,,220000.0,220000.0,
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,4Door,7시리즈,,,,39790076.7,39790076.7,
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,4Door,7시리즈,AI 하이브리드,,,28014686.7,28014686.699999996,
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,4Door,7시리즈,벤딩도어,112391947.944,112391947.944,393962527.1999999,393962527.2000001,112391947.944
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,TMF,,,-55866706.624,-55866706.624,126172325.4,126172325.40000004,-55866706.624
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,BMF,,,9600510.657,9600510.657,45557787.0,45557787.00000001,9600510.657
,이커머스,SOP,냉장고,26Y02M,26Y09WA,금액,키친핏 1Door,,,82604180.209,82604180.209,258604121.60000002,258604121.6000001,82604180.20899998
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,,,,157.0,157.0,79.0,79.0,157.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,키친핏 4Door,7시리즈,,218.0,218.0,201.0,201.0,218.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,키친핏 4Door,7시리즈,AI 하이브리드,20.0,20.0,14.0,14.0,20.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,키친핏 SBS,7시리즈,,,,6.0,6.0,
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,키친핏 SBS,8시리즈,,,,5.0,5.0,
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,"키친핏 1Door 18""",,,113.0,113.0,77.0,77.0,113.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,4Door,7시리즈,,,,2.0,2.0,
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,4Door,7시리즈,AI 하이브리드,,,9.0,9.0,
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,4Door,7시리즈,벤딩도어,256.0,256.0,434.0,434.0,256.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,TMF,,,175.0,175.0,133.0,133.0,175.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,BMF,,,50.0,50.0,34.0,34.0,50.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,수량,키친핏 1Door,,,426.0,426.0,313.0,313.0,426.0
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,,,,137279882.54500002,137279882.54500002,94794385.4,94794385.4,137279882.54500002
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,키친핏 4Door,,,,,132000.0,132000.0,
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,키친핏 4Door,7시리즈,,303717457.465,303717457.465,509988695.7,509988695.7,303717457.46500015
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,키친핏 4Door,7시리즈,AI 하이브리드,45163243.002,45163243.002,40671794.900000006,40671794.900000006,45163243.002
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,키친핏 SBS,7시리즈,,,,9451203.3,9451203.3,
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,키친핏 SBS,8시리즈,,,,8581963.5,8581963.5,
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,"키친핏 1Door 18""",,,64692550.223,64692550.223,88097828.5,88097828.5,64692550.223000005
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,4Door,7시리즈,,,,4973757.8,4973757.8,
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,4Door,7시리즈,AI 하이브리드,,,22833718.599999998,22833718.599999998,
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,4Door,7시리즈,벤딩도어,423835669.774,423835669.774,974446696.3000001,974446696.3,423835669.774
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,TMF,,,118385938.85,118385938.85,71807498.39999999,71807498.40000002,118385938.85000001
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,BMF,,,47684783.86,47684783.86,30010192.299999997,30010192.300000004,47684783.86
,이커머스,SOP,냉장고,26Y03M,26Y10W,금액,키친핏 1Door,,,308072278.96,308072278.96,431391599.0999999,431391599.09999985,308072278.96
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,,,,,,88.0,88.0,
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,키친핏 4Door,7시리즈,,308.0,308.0,180.0,180.0,308.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,키친핏 4Door,7시리즈,AI 하이브리드,15.0,15.0,15.0,15.0,15.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,키친핏 SBS,7시리즈,,,,5.0,5.0,
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,키친핏 SBS,8시리즈,,,,2.0,2.0,
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,"키친핏 1Door 18""",,,51.0,51.0,43.0,43.0,51.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,4Door,7시리즈,,,,3.0,3.0,
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,4Door,7시리즈,AI 하이브리드,,,5.0,5.0,
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,4Door,7시리즈,벤딩도어,552.0,552.0,341.0,341.0,552.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,TMF,,,106.0,106.0,137.0,137.0,106.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,BMF,,,18.0,18.0,52.0,52.0,18.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,수량,키친핏 1Door,,,389.0,389.0,292.0,292.0,389.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,,,,,,105235814.2,105235814.20000003,
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,키친핏 4Door,,,,,264000.0,264000.0,
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,키친핏 4Door,7시리즈,,454564338.6550001,454564338.6550001,454152217.2,454152217.20000005,454564338.6550002
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,키친핏 4Door,7시리즈,AI 하이브리드,34053776.002,34053776.002,43492750.4,43492750.400000006,34053776.002
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,키친핏 SBS,7시리즈,,,,7876002.199999999,7876002.199999999,
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,키친핏 SBS,8시리즈,,,,3394076.4,3394076.4,
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,"키친핏 1Door 18""",,,29680097.777000003,29680097.777000003,49241545.099999994,49241545.099999994,29680097.777000003
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,4Door,,,103011.0,103011.0,528000.0,528000.0,103011.0
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,4Door,7시리즈,,,,7460637.8,7460637.8,
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,4Door,7시리즈,AI 하이브리드,,,12733946.5,12733946.5,
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,4Door,7시리즈,벤딩도어,854832556.607,854832556.607,774209377.6999999,774209377.7000002,854832556.6070001
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,TMF,,,83944557.82100001,83944557.82100001,76403289.6,76403289.60000002,83944557.821
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,BMF,,,19304508.447,19304508.447,43450338.800000004,43450338.8,19304508.447
,이커머스,SOP,냉장고,26Y03M,26Y11W,금액,키친핏 1Door,,,329115949.293,329115949.293,400995991.0,400995991.0,329115949.29300004
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,,,,110.0,110.0,129.0,129.0,110.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,키친핏 4Door,7시리즈,,92.0,92.0,133.0,133.0,92.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,키친핏 4Door,7시리즈,AI 하이브리드,4.0,4.0,12.0,12.0,4.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,키친핏 SBS,7시리즈,,,,3.0,3.0,
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,키친핏 SBS,8시리즈,,,,3.0,3.0,
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,"키친핏 1Door 18""",,,69.0,69.0,25.0,25.0,69.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,4Door,7시리즈,AI 하이브리드,2.0,2.0,6.0,6.0,2.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,4Door,7시리즈,벤딩도어,486.0,486.0,222.0,222.0,486.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,TMF,,,279.0,279.0,174.0,174.0,279.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,BMF,,,91.0,91.0,40.0,40.0,91.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,수량,키친핏 1Door,,,173.0,173.0,283.0,283.0,173.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,,,,93016794.354,93016794.354,154658044.20000002,154658044.20000005,93016794.35399999
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,키친핏 4Door,,,51507.0,51507.0,66000.0,66000.0,51507.0
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,키친핏 4Door,7시리즈,,122462024.81500001,122462024.81500001,336004266.4,336004266.4000001,122462024.81500001
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,키친핏 4Door,7시리즈,AI 하이브리드,8957195.58,8957195.58,34849389.3,34849389.300000004,8957195.58
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,키친핏 SBS,7시리즈,,,,4725600.0,4725600.0,
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,키친핏 SBS,8시리즈,,,,5187884.9,5187884.9,
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,"키친핏 1Door 18""",,,43225013.23900001,43225013.23900001,28737781.6,28737781.6,43225013.23900001
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,4Door,7시리즈,AI 하이브리드,-2755373.948,-2755373.948,15251606.7,15251606.7,-2755373.948
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,4Door,7시리즈,벤딩도어,766327597.401,766327597.401,483360668.99999994,483360669.00000006,766327597.4009999
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,TMF,,,195282732.104,195282732.104,96567550.20000002,96567550.19999999,195282732.10400006
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,BMF,,,66025615.673999995,66025615.673999995,36387774.5,36387774.5,66025615.673999995
,이커머스,SOP,냉장고,26Y03M,26Y12W,금액,키친핏 1Door,,,173937998.106,173937998.106,391795328.1,391795328.1,173937998.10599998
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,,,,265.0,265.0,135.0,135.0,265.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,키친핏 4Door,7시리즈,,199.0,199.0,93.0,93.0,199.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,키친핏 4Door,7시리즈,AI 하이브리드,4.0,4.0,9.0,9.0,4.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,키친핏 SBS,7시리즈,,,,9.0,9.0,
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,키친핏 SBS,8시리즈,,14.0,14.0,11.0,11.0,14.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,"키친핏 1Door 18""",,,67.0,67.0,44.0,44.0,67.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,4Door,7시리즈,,,,1.0,1.0,
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,4Door,7시리즈,AI 하이브리드,-1.0,-1.0,8.0,8.0,-1.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,4Door,7시리즈,벤딩도어,324.0,324.0,164.0,164.0,324.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,TMF,,,136.0,136.0,185.0,185.0,136.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,BMF,,,13.0,13.0,42.0,42.0,13.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,수량,키친핏 1Door,,,479.0,479.0,251.0,251.0,479.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,,,,239810951.183,239810951.183,160414574.09999996,160414574.10000008,239810951.183
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,키친핏 4Door,,,,,352000.0,352000.0,
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,키친핏 4Door,7시리즈,,337728291.50100005,337728291.50100005,234782465.5,234782465.49999994,337728291.501
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,키친핏 4Door,7시리즈,AI 하이브리드,8970656.729,8970656.729,26129746.5,26129746.500000004,8970656.729
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,키친핏 SBS,7시리즈,,,,14176804.4,14176804.4,
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,키친핏 SBS,8시리즈,,18605787.356,18605787.356,19009857.9,19009857.9,18605787.356
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,"키친핏 1Door 18""",,,38057217.358,38057217.358,50310450.3,50310450.3,38057217.357999995
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,4Door,,,68674.0,68674.0,87998.9,87998.9,68674.0
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,4Door,7시리즈,,,,2486880.0,2486880.0,
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,4Door,7시리즈,AI 하이브리드,1377686.974,1377686.974,20438763.4,20438763.399999995,1377686.974
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,4Door,7시리즈,벤딩도어,525318627.40099996,525318627.40099996,372344098.5,372344098.50000006,525318627.4010001
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,TMF,,,73562165.176,73562165.176,106950621.80000001,106950621.8,73562165.176
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,BMF,,,7479265.5030000005,7479265.5030000005,40427050.4,40427050.400000006,7479265.5030000005
,이커머스,SOP,냉장고,26Y03M,26Y13W,금액,키친핏 1Door,,,337164780.4499999,337164780.4499999,344491739.90000004,344491739.89999986,337164780.45
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,,,,39.0,39.0,56.0,56.0,39.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,키친핏 4Door,7시리즈,,7.0,7.0,55.0,55.0,7.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,키친핏 4Door,7시리즈,AI 하이브리드,,,4.0,4.0,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,키친핏 SBS,7시리즈,,,,7.0,7.0,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,키친핏 SBS,8시리즈,,6.0,6.0,0.0,0.0,6.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,"키친핏 1Door 18""",,,,,18.0,18.0,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,4Door,7시리즈,AI 하이브리드,,,1.0,1.0,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,4Door,7시리즈,벤딩도어,1.0,1.0,72.0,72.0,1.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,TMF,,,17.0,17.0,43.0,43.0,17.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,BMF,,,19.0,19.0,14.0,14.0,19.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,수량,키친핏 1Door,,,78.0,78.0,82.0,82.0,78.0
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,,,,35964552.64299999,35964552.64299999,67465356.2,67465356.20000002,35964552.643
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,키친핏 4Door,,,,,-220000.0,-220000.0,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,키친핏 4Door,7시리즈,,11160002.208999999,11160002.208999999,138760011.5,138760011.5,11160002.209
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,키친핏 4Door,7시리즈,AI 하이브리드,,,11676002.799999999,11676002.799999999,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,키친핏 SBS,7시리즈,,,,11026405.5,11026405.5,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,키친핏 SBS,8시리즈,,7973908.009,7973908.009,-11926.2,-11926.2,7973908.009
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,"키친핏 1Door 18""",,,11088104.074,11088104.074,20584535.4,20584535.4,11088104.074
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,4Door,7시리즈,AI 하이브리드,,,2517659.1,2517659.1,
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,4Door,7시리즈,벤딩도어,1400444.235,1400444.235,157584524.9,157584524.89999998,1400444.235
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,TMF,,,7327919.949,7327919.949,24652868.9,24652868.9,7327919.949
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,BMF,,,19175942.142,19175942.142,15364102.6,15364102.6,19175942.142
,이커머스,SOP,냉장고,26Y03M,26Y14WA,금액,키친핏 1Door,,,153469723.356,153469723.356,113343052.9,113343052.9,153469723.356
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,,,,174.0,174.0,50.0,50.0,174.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,키친핏 4Door,7시리즈,,23.0,23.0,113.0,113.0,23.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,키친핏 4Door,7시리즈,AI 하이브리드,5.0,5.0,6.0,6.0,5.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,키친핏 SBS,7시리즈,,3.0,3.0,7.0,7.0,3.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,"키친핏 1Door 18""",,,,,21.0,21.0,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,4Door,7시리즈,,,,-1.0,-1.0,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,4Door,7시리즈,AI 하이브리드,,,3.0,3.0,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,4Door,7시리즈,벤딩도어,116.0,116.0,122.0,122.0,116.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,TMF,,,,,54.0,54.0,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,BMF,,,18.0,18.0,33.0,33.0,18.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,수량,키친핏 1Door,,,126.0,126.0,77.0,77.0,126.0
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,,,,174195447.538,174195447.538,59665769.900000006,59665769.9,174195447.538
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,키친핏 4Door,,,,,220000.0,220000.0,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,키친핏 4Door,7시리즈,,49540335.984,49540335.984,285118068.4,285118068.40000004,49540335.98399999
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,키친핏 4Door,7시리즈,AI 하이브리드,10993816.155000001,10993816.155000001,17419482.299999997,17419482.3,10993816.155000001
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,키친핏 SBS,7시리즈,,3758983.245,3758983.245,11026401.1,11026401.1,3758983.245
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,"키친핏 1Door 18""",,,,,24002658.9,24002658.9,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,4Door,7시리즈,,,,-2486880.0,-2486880.0,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,4Door,7시리즈,AI 하이브리드,,,7640367.899999999,7640367.899999999,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,4Door,7시리즈,벤딩도어,145984673.05499998,145984673.05499998,287138583.59999996,287138583.60000014,145984673.05499998
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,TMF,,,,,28579575.200000003,28579575.199999988,
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,BMF,,,-14797020.321,-14797020.321,26430837.4,26430837.399999995,-14797020.321
,이커머스,SOP,냉장고,26Y04M,26Y14WB,금액,키친핏 1Door,,,99486396.9,99486396.9,106033830.1,106033830.1,99486396.89999999
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,,,,141.0,141.0,112.0,112.0,141.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,키친핏 4Door,7시리즈,,17.0,17.0,148.0,148.0,17.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,키친핏 4Door,7시리즈,AI 하이브리드,,,8.0,8.0,
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,키친핏 SBS,7시리즈,,41.0,41.0,14.0,14.0,41.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,키친핏 SBS,8시리즈,,,,7.0,7.0,
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,"키친핏 1Door 18""",,,20.0,20.0,20.0,20.0,20.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,4Door,7시리즈,AI 하이브리드,,,5.0,5.0,
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,4Door,7시리즈,벤딩도어,129.0,129.0,236.0,236.0,129.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,TMF,,,216.0,216.0,121.0,121.0,216.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,BMF,,,2.0,2.0,52.0,52.0,2.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,수량,키친핏 1Door,,,175.0,175.0,195.0,195.0,175.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,,,,128670054.83099999,128670054.83099999,132437368.80000001,132437368.8,128670054.83099997
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,키친핏 4Door,,,70004.0,70004.0,352000.0,352000.0,70004.0
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,키친핏 4Door,7시리즈,,28873094.515,28873094.515,374016462.6,374016462.6000001,28873094.515
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,키친핏 4Door,7시리즈,AI 하이브리드,,,23290063.499999996,23290063.5,
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,키친핏 SBS,7시리즈,,51372779.773,51372779.773,22052802.200000003,22052802.2,51372779.773
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,키친핏 SBS,8시리즈,,,,11986930.999999998,11986930.999999998,
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,"키친핏 1Door 18""",,,3154602.979,3154602.979,22867311.499999996,22867311.499999996,3154602.979
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,4Door,7시리즈,AI 하이브리드,,,12704820.700000001,12704820.700000001,
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,4Door,7시리즈,벤딩도어,208278208.58600003,208278208.58600003,546808590.9,546808590.9,208278208.58600003
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,TMF,,,96169967.502,96169967.502,68443666.5,68443666.5,96169967.502
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,BMF,,,-1579820.753,-1579820.753,45338231.4,45338231.400000006,-1579820.753
,이커머스,SOP,냉장고,26Y04M,26Y15W,금액,키친핏 1Door,,,87160347.834,87160347.834,268588074.6999999,268588074.70000005,87160347.83399999
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,,,,59.0,59.0,92.0,92.0,59.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,키친핏 4Door,7시리즈,,163.0,163.0,165.0,165.0,163.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,키친핏 4Door,7시리즈,AI 하이브리드,8.0,8.0,14.0,14.0,8.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,키친핏 SBS,7시리즈,,40.0,40.0,14.0,14.0,40.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,키친핏 SBS,8시리즈,,6.0,6.0,10.0,10.0,6.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,"키친핏 1Door 18""",,,34.0,34.0,29.0,29.0,34.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,4Door,7시리즈,AI 하이브리드,2.0,2.0,3.0,3.0,2.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,4Door,7시리즈,벤딩도어,132.0,132.0,124.0,124.0,132.0
,이커머스,SOP,냉장고,26Y04M,26Y16W,수량,TMF,,,318.0,318.0,127.0,127.0,318.0
