Unnamed: 0,영업팀,영업그룹,파트,대표거래선,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,쿠팡,,,건조기,26Y12M,26Y49WB,금액,17kg,,,355533688.0,355533687.6,574355866.308,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,,,,250.0,250.0,250.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,21kg,,,830.0,830.0,830.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,20kg,,,,,104.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,20kg,9시리즈,,40.0,40.0,40.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,20kg,8시리즈,,80.0,80.0,80.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,19kg,8시리즈,,30.0,30.0,30.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,수량,17kg,,,750.0,750.0,600.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,,,,109768013.0,109768012.5,192631290.55,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,21kg,,,478413302.0,478413301.6,902602472.5899999,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,20kg,,,,,114425459.408,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,20kg,9시리즈,,33706504.0,33706503.2,61682671.32,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,20kg,8시리즈,,69779802.0,69779801.7,113627982.74,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,19kg,8시리즈,,17909671.0,17909671.05,39456745.245000005,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y50W,금액,17kg,,,732555675.0,732555675.0,586077414.6,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,수량,,,,250.0,250.0,250.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,수량,21kg,,,830.0,830.0,830.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,수량,20kg,9시리즈,,40.0,40.0,40.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,수량,20kg,8시리즈,,80.0,80.0,80.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,수량,19kg,8시리즈,,30.0,30.0,30.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,수량,17kg,,,450.0,450.0,500.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,금액,,,,109768013.0,109768012.5,192631290.55,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,금액,21kg,,,478413302.0,478413301.6,902602472.5899999,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,금액,20kg,9시리즈,,33706504.0,33706503.2,61682671.32,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,금액,20kg,8시리즈,,69779802.0,69779801.7,113627982.74,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,금액,19kg,8시리즈,,17909671.0,17909671.05,39456745.245000005,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y51W,금액,17kg,,,439533405.0,439533405.0,488397845.5,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,수량,,,,250.0,250.0,250.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,수량,21kg,,,830.0,830.0,830.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,수량,20kg,9시리즈,,40.0,40.0,40.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,수량,20kg,8시리즈,,80.0,80.0,80.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,수량,19kg,8시리즈,,30.0,30.0,30.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,수량,17kg,,,450.0,450.0,500.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,금액,,,,109768013.0,109768012.5,192631290.55,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,금액,21kg,,,478413302.0,478413301.6,902602472.5899999,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,금액,20kg,9시리즈,,33706504.0,33706503.2,61682671.32,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,금액,20kg,8시리즈,,69779802.0,69779801.7,113627982.74,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,금액,19kg,8시리즈,,17909671.0,17909671.05,39456745.245000005,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y52W,금액,17kg,,,439533405.0,439533405.0,488397845.5,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,수량,,,,,,152.5,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,수량,21kg,,,,,506.3,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,수량,20kg,9시리즈,,,,24.4,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,수량,20kg,8시리즈,,,,48.8,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,수량,19kg,8시리즈,,,,18.3,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,수량,17kg,,,,,305.0,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,금액,,,,,,117505087.236,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,금액,21kg,,,,,550587508.28,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,금액,20kg,9시리즈,,,,37626429.504999995,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,금액,20kg,8시리즈,,,,69313069.471,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,금액,19kg,8시리즈,,,,24068614.599,,
,이커머스,쿠팡,,,건조기,26Y12M,26Y53WA,금액,17kg,,,,,297922685.755,,
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y01WB,수량,3벌,,,,,21.0,21.0,
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y01WB,금액,3벌,,,,,24614100.0,24614100.0,
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y02W,수량,대용량,,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y02W,수량,3벌,,,60.0,60.0,35.0,35.0,60.0
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y02W,금액,대용량,,,,,2254860.0,2254860.0,
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y02W,금액,3벌,,,88030935.0,88030935.0,41023500.0,41023500.0,88030935.0
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y03W,수량,3벌,,,27.0,27.0,12.0,12.0,27.0
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y03W,금액,3벌,,,39613920.75,39613920.75,14065200.0,14065200.0,39613920.75
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y04W,수량,3벌,,,25.0,25.0,24.0,24.0,25.0
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y04W,금액,3벌,,,36679556.25,36679556.25,28130400.0,28130400.0,36679556.25
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y05WA,수량,3벌,,,18.0,18.0,3.0,3.0,18.0
,이커머스,쿠팡,,,의류청정기,26Y01M,26Y05WA,금액,3벌,,,26409280.5,26409280.5,4797000.0,4797000.0,26409280.5
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y06W,수량,3벌,,,22.0,22.0,7.0,7.0,22.0
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y06W,금액,3벌,,,17474523.66,17474523.66,11193000.0,11193000.0,17474523.66
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y07W,수량,3벌,,,,,36.0,36.0,
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y07W,금액,3벌,,,,,35640000.0,35640000.0,
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y08W,수량,3벌,,,19.0,19.0,66.0,66.0,19.0
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y08W,금액,3벌,,,15091634.07,15091634.07,65340000.0,65340000.0,15091634.07
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y09WA,수량,3벌,,,75.0,75.0,45.0,45.0,75.0
,이커머스,쿠팡,,,의류청정기,26Y02M,26Y09WA,금액,3벌,,,59572239.75,59572239.75,44550000.0,44550000.0,59572239.75
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y09WB,수량,3벌,,,,,7.0,7.0,
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y09WB,금액,3벌,,,,,6930000.0,6930000.0,
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y10W,수량,3벌,,,50.0,50.0,46.0,46.0,50.0
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y10W,금액,3벌,,,39252132.0,39252132.0,44740200.0,44740200.0,39252132.0
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y11W,수량,3벌,,,24.0,24.0,58.0,58.0,24.0
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y11W,금액,3벌,,,18841023.36,18841023.36,52911780.0,52911780.0,18841023.36
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y12W,수량,3벌,,,26.0,26.0,16.0,16.0,26.0
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y12W,금액,3벌,,,20411108.64,20411108.64,14512470.0,14512470.0,20411108.64
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y13W,수량,3벌,,,50.0,50.0,56.0,56.0,50.0
,이커머스,쿠팡,,,의류청정기,26Y03M,26Y13W,금액,3벌,,,39252132.0,39252132.0,52842280.0,52842280.0,39252132.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y14WB,수량,3벌,,,,,-1.0,-1.0,
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y14WB,금액,3벌,,,,,-990000.0,-990000.0,
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y15W,수량,3벌,,,127.0,127.0,125.0,125.0,127.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y15W,금액,3벌,,,103011869.16,103011869.16,113522550.0,113522550.0,103011869.16
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y16W,수량,3벌,,,61.0,61.0,61.0,61.0,61.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y16W,금액,3벌,,,49478141.88,49478141.88,55405630.0,55405630.0,49478141.88
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y17W,수량,대용량,,,50.0,50.0,1.0,1.0,50.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y17W,수량,3벌,,,100.0,100.0,53.0,53.0,100.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y17W,금액,대용량,,,77424837.557,77424837.557,1598700.0,1598700.0,77424837.557
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y17W,금액,3벌,,,81111708.0,81111708.0,49407100.0,49407100.0,81111708.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y18WA,수량,대용량,,,50.0,50.0,2.0,2.0,50.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y18WA,수량,3벌,,,110.0,110.0,102.0,102.0,110.0
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y18WA,금액,대용량,,,77424837.557,77424837.557,3703400.0,3703400.0,77424837.557
,이커머스,쿠팡,,,의류청정기,26Y04M,26Y18WA,금액,3벌,,,89222878.8,89222878.8,95087120.0,95087120.0,89222878.8
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y18WB,수량,대용량,,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y18WB,수량,3벌,,,32.0,32.0,86.0,86.0,32.0
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y18WB,금액,대용량,,,,,1598700.0,1598700.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y18WB,금액,3벌,,,22963752.0,22963752.0,80132220.0,80132220.0,22963752.0
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y19W,수량,대용량,,,,,6.0,6.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y19W,수량,3벌,,,119.0,119.0,63.0,63.0,119.0
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y19W,금액,대용량,,,,,9592200.0,9592200.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y19W,금액,3벌,,,85396452.75,85396452.75,61177520.0,61177520.0,85396452.75
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y20W,수량,대용량,,,,,3.0,3.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y20W,수량,대용량,8시리즈,,20.0,20.0,0.0,0.0,20.0
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y20W,수량,3벌,,,204.0,204.0,115.0,115.0,204.0
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y20W,금액,대용량,,,,,4796100.0,4796100.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y20W,금액,대용량,8시리즈,,28275440.613,28275440.613,0.0,0.0,28275440.613
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y20W,금액,3벌,,,146393919.0,146393919.0,107005960.0,107005960.0,146393919.0
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y21W,수량,대용량,,,,,9.0,9.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y21W,수량,3벌,,,,,85.0,85.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y21W,금액,대용량,,,,,13896930.0,13896930.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y21W,금액,3벌,,,,,79200450.0,79200450.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y22W,수량,대용량,,,,,3.0,3.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y22W,수량,대용량,8시리즈,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y22W,수량,3벌,,,,,61.0,61.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y22W,금액,대용량,,,,,4796700.0,4796700.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y22W,금액,대용량,8시리즈,,,,4098000.0,4098000.0,
,이커머스,쿠팡,,,의류청정기,26Y05M,26Y22W,금액,3벌,,,,,56837970.0,56837970.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y23W,수량,대용량,,,,,3.0,3.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y23W,수량,대용량,8시리즈,,20.0,20.0,3.0,3.0,20.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y23W,수량,3벌,,,100.0,100.0,79.0,79.0,100.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y23W,금액,대용량,,,,,4778960.0,4778960.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y23W,금액,대용량,8시리즈,,31183681.416,31183681.416,6147000.0,6147000.0,31183681.416
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y23W,금액,3벌,,,79199199.0,79199199.0,73609830.0,73609830.0,79199199.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y24W,수량,대용량,,,,,32.0,32.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y24W,수량,대용량,8시리즈,,20.0,20.0,23.0,23.0,20.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y24W,수량,3벌,,,125.0,125.0,147.0,147.0,125.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y24W,금액,대용량,,,,,54761170.0,54761170.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y24W,금액,대용량,8시리즈,,31183681.416,31183681.416,46107000.0,46107000.0,31183681.416
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y24W,금액,3벌,,,98998998.75,98998998.75,136993490.0,136993490.0,98998998.75
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y25W,수량,대용량,,,,,22.0,22.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y25W,수량,대용량,8시리즈,,,,20.0,20.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y25W,수량,3벌,,,150.0,150.0,148.0,148.0,150.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y25W,금액,대용량,,,,,38982940.0,38982940.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y25W,금액,대용량,8시리즈,,,,38940000.0,38940000.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y25W,금액,3벌,,,118798798.5,118798798.5,150317820.0,150317820.0,118798798.5
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y26W,수량,대용량,,,11.0,11.0,28.0,28.0,11.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y26W,수량,대용량,8시리즈,,,,12.0,12.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y26W,수량,3벌,,,59.0,59.0,59.0,59.0,59.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y26W,금액,대용량,,,16631833.55,16631833.55,48512940.0,48512940.0,16631833.55
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y26W,금액,대용량,8시리즈,,,,23364000.0,23364000.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y26W,금액,3벌,,,46727527.41,46727527.41,59866230.0,59866230.0,46727527.41
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y27WA,수량,대용량,,,32.0,32.0,8.0,8.0,32.0
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y27WA,수량,3벌,,,,,-1.0,-1.0,
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y27WA,금액,대용량,,,48383515.782,48383515.782,13789760.0,13789760.0,48383515.782
,이커머스,쿠팡,,,의류청정기,26Y06M,26Y27WA,금액,3벌,,,,,-931770.0,-931770.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y27WB,수량,대용량,,,51.0,51.0,75.0,75.0,51.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y27WB,수량,3벌,,,135.0,135.0,135.0,135.0,135.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y27WB,금액,대용량,,,71227389.275,71227389.275,131761650.0,131761650.0,71227389.275
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y27WB,금액,3벌,,,98931630.15,98931630.15,138356600.0,138356600.0,98931630.15
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y28W,수량,대용량,,,61.0,61.0,-5.0,-5.0,61.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y28W,수량,대용량,8시리즈,,,,-1.0,-1.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y28W,수량,3벌,,,,,3.0,3.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y28W,금액,대용량,,,85193544.034,85193544.034,-8742990.0,-8742990.0,85193544.034
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y28W,금액,대용량,8시리즈,,,,-1947000.0,-1947000.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y28W,금액,3벌,,,,,3354390.0,3354390.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y29W,수량,대용량,,,20.0,20.0,0.0,0.0,20.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y29W,수량,대용량,8시리즈,,20.0,20.0,0.0,0.0,20.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y29W,수량,3벌,,,50.0,50.0,34.0,34.0,50.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y29W,금액,대용량,,,27932309.519,27932309.519,112180.0,112180.0,27932309.519
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y29W,금액,대용량,8시리즈,,28854130.546,28854130.546,0.0,0.0,28854130.546
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y29W,금액,3벌,,,36641344.5,36641344.5,31866620.0,31866620.0,36641344.5
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y30W,수량,대용량,8시리즈,,,,3.0,3.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y30W,수량,3벌,,,,,15.0,15.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y30W,금액,대용량,8시리즈,,,,5841000.0,5841000.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y30W,금액,3벌,,,,,14139640.0,14139640.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y31WA,수량,대용량,,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y31WA,수량,대용량,8시리즈,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y31WA,수량,3벌,,,68.0,68.0,6.0,6.0,68.0
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y31WA,금액,대용량,,,,,1949000.0,1949000.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y31WA,금액,대용량,8시리즈,,,,1947000.0,1947000.0,
,이커머스,쿠팡,,,의류청정기,26Y07M,26Y31WA,금액,3벌,,,49832228.52,49832228.52,6192300.0,6192300.0,49832228.52
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y31WB,수량,대용량,,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y31WB,수량,대용량,8시리즈,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y31WB,수량,3벌,,,,,3.0,3.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y31WB,금액,대용량,,,,,1949000.0,1949000.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y31WB,금액,대용량,8시리즈,,,,1899000.0,1899000.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y31WB,금액,3벌,,,,,3138750.0,3138750.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y32W,수량,대용량,,,20.0,20.0,5.0,5.0,20.0
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y32W,수량,대용량,8시리즈,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y32W,수량,3벌,,,,,29.0,29.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y32W,금액,대용량,,,33171912.401,33171912.401,9057120.0,9057120.0,33171912.401
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y32W,금액,대용량,8시리즈,,,,3948000.0,3948000.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y32W,금액,3벌,,,,,28743640.0,28743640.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y33W,수량,대용량,,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y33W,수량,대용량,8시리즈,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y33W,수량,3벌,,,142.0,142.0,46.0,46.0,142.0
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y33W,금액,대용량,,,,,3898000.0,3898000.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y33W,금액,대용량,8시리즈,,,,3798000.0,3798000.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y33W,금액,3벌,,,123366324.06,123366324.06,42762570.0,42762570.0,123366324.06
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y34W,수량,대용량,8시리즈,,,,-1.0,-1.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y34W,수량,3벌,,,,,37.0,37.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y34W,금액,대용량,8시리즈,,,,-1899000.0,-1899000.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y34W,금액,3벌,,,,,35491310.0,35491310.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y35W,수량,대용량,8시리즈,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y35W,수량,3벌,,,,,23.0,23.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y35W,금액,대용량,8시리즈,,,,1940740.0,1940740.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y35W,금액,3벌,,,,,22519350.0,22519350.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y36WA,수량,3벌,,,,,4.0,4.0,
,이커머스,쿠팡,,,의류청정기,26Y08M,26Y36WA,금액,3벌,,,,,3900320.0,3900320.0,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y36WB,수량,대용량,8시리즈,,,,4.0,4.0,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y36WB,수량,3벌,,,86.0,86.0,48.0,48.0,86.0
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y36WB,금액,대용량,8시리즈,,,,7756000.0,7756000.0,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y36WB,금액,3벌,,,66596121.0,66596121.0,47300090.0,47300090.0,66596121.0
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y37W,수량,대용량,,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y37W,수량,3벌,,,33.0,33.0,24.0,24.0,33.0
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y37W,금액,대용량,,,,,1669000.0,1669000.0,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y37W,금액,3벌,,,25554325.5,25554325.5,23460000.0,23460000.0,25554325.5
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y38W,수량,대용량,8시리즈,,5.0,5.0,5.0,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y38W,금액,대용량,8시리즈,,4215142.0,4215142.05,9457907.135,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y39W,수량,대용량,,,20.0,20.0,20.0,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y39W,수량,대용량,8시리즈,,10.0,10.0,10.0,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y39W,수량,3벌,,,200.0,200.0,200.0,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y39W,금액,대용량,,,21669186.0,21669186.4,33183346.92,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y39W,금액,대용량,8시리즈,,8430284.0,8430284.1,18915814.27,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y39W,금액,3벌,,,151997982.0,151997982.0,186020000.0,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y40WA,수량,대용량,,,11.0,11.0,9.4,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y40WA,수량,대용량,8시리즈,,6.0,6.0,4.7,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y40WA,수량,3벌,,,57.0,57.0,47.0,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y40WA,금액,대용량,,,14914618.0,14914617.74,15596173.052,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y40WA,금액,대용량,8시리즈,,6798120.0,6798120.0,8890432.707,,
,이커머스,쿠팡,,,의류청정기,26Y09M,26Y40WA,금액,3벌,,,56338915.0,56338915.14,43714700.0,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y40WB,수량,대용량,,,9.0,9.0,10.6,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y40WB,수량,대용량,8시리즈,,4.0,4.0,5.3,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y40WB,수량,3벌,,,43.0,43.0,53.0,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y40WB,금액,대용량,,,12202869.0,12202869.06,18257481.16,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y40WB,금액,대용량,8시리즈,,4532080.0,4532080.0,10484028.813,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y40WB,금액,3벌,,,42501287.0,42501286.86,50776329.138,,
,이커머스,쿠팡,,,의류청정기,26Y10M,26Y41W,수량,대용량,,,20.0,20.0,20.0,,
